일자,KOSDAQ지수,거래량,거래대금,시가총액,외국인_시가총액,외국인_비중
20080826,477.06,402908000,912496,71084861,9817844,13.811
20080827,474.66,445567000,1007979,70702671,9859492,13.945
20080828,470.08,472229000,996050,70077532,9783706,13.961
20080829,470.28,400160000,845255,70126371,9702923,13.836
20080901,439.21,446963000,909896,65508945,9165678,13.991
20080902,418.14,507987000,1062747,62437739,8870841,14.207
20080903,426.37,479960000,1003446,63710151,9190161,14.425
20080904,438.44,497685000,1018977,65522337,9375642,14.309
20080908,459.42,453414000,1069002,68660035,9807967,14.285
20080910,451,376257000,984983,67464539,9137436,13.544
20080912,466.91,421082000,1037843,69948690,9410193,13.453
20080916,429.29,456370000,1132602,64323069,8812598,13.701
20080917,444.93,487447000,995851,66692521,9086432,13.624
20080918,433.76,510169000,1122387,65060875,8790209,13.511
20080919,446.46,542774000,1177525,66990104,9108021,13.596
20080922,441.13,472086000,1063141,66195494,8868620,13.398
20080923,445.72,502260000,1143574,66909992,8920716,13.332
20080924,448.8,511255000,1119626,68377619,9015415,13.185
20080925,451.03,490924000,1243463,68740058,9055286,13.173
20080926,448.34,512693000,1255554,68368942,8964136,13.111
20080929,446.05,497050000,998495,68027998,8979474,13.2
20080930,440.77,566830000,1311919,67264581,8777565,13.049
20081001,440.95,483928000,1367801,67287948,8657869,12.867
20081002,432.1,456244000,1120935,65935914,8360448,12.68
20081006,406.39,455103000,1046177,61982274,7748492,12.501
20081007,401.95,476054000,984848,61342320,7646177,12.465
20081008,371.47,453554000,914976,56669530,7032757,12.41
20081009,369.84,443256000,904722,56439720,6989729,12.384
20081010,350.28,449716000,789168,53471862,6722105,12.571
20081013,368.17,373758000,749660,56199185,7015286,12.483
20081014,396.32,453839000,974327,60552533,7716469,12.743
20081015,390.28,422708000,970519,59646769,7554239,12.665
20081016,354.43,437798000,886868,54228597,6866466,12.662
20081017,352.18,445671000,845670,53996779,6815892,12.623
20081020,353.09,369699000,668858,54138477,6889869,12.726
20081021,350.97,387302000,752715,53825423,6875038,12.773
20081022,335.53,423299000,781868,51478071,6560750,12.745
20081023,308.95,377223000,691839,47397218,6116075,12.904
20081024,276.68,399801000,668100,42513081,5631312,13.246
20081027,261.19,397188000,633653,40168425,5577532,13.885
20081028,272.43,518498000,816215,41904404,5678743,13.552
20081029,265.59,620129000,923357,40849446,5542860,13.569
20081030,296.05,534073000,835707,45542487,6202522,13.619
20081031,308.03,527003000,867813,47431917,6474693,13.65
20081103,325.56,553212000,933034,50168310,6849963,13.654
20081104,335.49,559113000,1094093,51700010,6884538,13.316
20081105,340.85,695482000,1552709,52522649,6752255,12.856
20081106,311.96,571577000,1083696,48079863,6210518,12.917
20081107,325.54,642203000,1289091,50180536,6383886,12.722
20081110,332.17,543039000,1059031,51221467,6545248,12.778
20081111,325.74,501189000,1070853,50231207,6347606,12.637
20081112,323.24,510052000,959265,49863696,6336670,12.708
20081113,311.55,531279000,981139,48057245,6214156,12.931
20081114,317.45,481853000,872288,49007114,6297312,12.85
20081117,314.98,460851000,825350,48636632,6063423,12.467
20081118,305.26,479444000,888826,47162778,5665125,12.012
20081119,297.41,591258000,964919,45942308,5436257,11.833
20081120,273.06,557095000,941525,42176436,4952378,11.742
20081121,290.12,592597000,989084,44832071,5458777,12.176
20081124,284.5,532671000,871675,43971014,5210388,11.85
20081125,287.39,545055000,879582,44448880,5384954,12.115
20081126,295.51,572311000,899692,45708831,5559500,12.163
20081127,304.36,549878000,1112040,47095509,5840005,12.4
20081128,307.48,556454000,1053527,41912814,3443067,8.215
20081201,308.2,532713000,1016681,42044637,3411732,8.115
20081202,299.58,556625000,1076447,40836472,3275608,8.021
20081203,301.44,486546000,947350,41090429,3289401,8.005
20081204,298.92,561808000,1108950,40762655,3303479,8.104
20081205,302.16,515919000,1058637,41269469,3335857,8.083
20081208,316.71,557627000,1107938,43263373,3581632,8.279
20081209,318.25,642410000,1476848,43556872,3610315,8.289
20081210,324.15,573778000,1354937,44391751,3672776,8.274
20081211,328.49,611854000,1249863,44993785,3711694,8.249
20081212,320.07,713395000,1491205,43973992,3595975,8.178
20081215,335.15,684621000,1086393,46050177,3800497,8.253
20081216,337.85,665385000,1305009,46485995,3817342,8.212
20081217,338.83,775402000,1653958,46619744,3826884,8.209
20081218,340.3,758673000,1516435,46832992,3859176,8.24
20081219,342.45,685281000,1227910,47257874,3871609,8.193
20081222,346.04,655335000,1388722,47790180,3878938,8.117
20081223,338.76,717266000,1502792,46782955,3795857,8.114
20081224,333.73,662147000,1224849,46278113,3745942,8.094
20081226,332.26,513210000,1069318,46109455,3721426,8.071
20081229,329.18,523108000,878176,45594944,3706701,8.13
20081230,332.05,617541000,1105025,46124611,3766993,8.167
20090102,339.76,399493000,847038,47215908,3845602,8.145
20090105,342.77,589407000,1229173,47708679,3877715,8.128
20090106,348.41,665034000,1407173,48503197,3950112,8.144
20090107,356.13,641699000,1553772,49674889,4042086,8.137
20090108,356.52,573191000,1402059,49738258,4018359,8.079
20090109,358.48,671572000,1396502,50022863,4032346,8.061
20090112,351.35,714255000,1291610,49102513,3893368,7.929
20090113,355.13,675688000,1298885,49640761,3938546,7.934
20090114,364.63,657098000,1480275,51000326,4097546,8.034
20090115,343.35,659844000,1653071,48016235,3826390,7.969
20090116,354.6,596587000,1310428,49682199,3961855,7.974
20090119,363.13,597104000,1397088,50879205,4085426,8.03
20090120,358.19,666175000,1340876,50302176,4027995,8.008
20090121,352.43,543430000,1161025,49504871,3971134,8.022
20090122,358.58,524741000,1162535,50372209,4038931,8.018
20090123,352.83,502625000,1163223,49691607,3958913,7.967
20090128,361.68,462869000,1115427,50947754,4008372,7.868
20090129,363.98,554106000,1275245,51277198,4040175,7.879
20090130,364.9,522306000,1165132,51474315,4010472,7.791
20090205,373.49,650616000,1638509,52601959,4009039,7.621
20090206,378.79,623137000,1485241,53304168,4015612,7.533
20090209,376.83,620281000,1319010,53024949,3969480,7.486
20090210,380.26,676845000,1400199,53554752,3974628,7.422
20090211,383.41,647817000,1625326,54000532,3955444,7.325
20090212,385.92,665320000,1563439,54359571,3990252,7.34
20090213,395.69,829768000,1861852,55787523,4075736,7.306
20090216,402.87,843015000,2146962,56807215,4113586,7.241
20090217,383.17,978626000,2222956,54115639,3867021,7.146
20090218,390.07,990903000,2165098,55093287,3848101,6.985
20090219,384.67,1024559000,2499823,54353524,3832164,7.05
20090220,367.14,968218000,1959644,51891562,3710611,7.151
20090223,375.57,694721000,1590467,53093884,3765688,7.093
20090224,370.11,645197000,1726168,52489271,3729944,7.106
20090225,362.08,769986000,1633059,51354861,3673131,7.152
20090226,358.65,671722000,1658320,50872670,3680047,7.234
20090227,363.21,502871000,1182220,51523435,3732981,7.245
20090302,349.71,642043000,1114560,49661966,3583536,7.216
20090303,347.76,681308000,1347692,49369894,3563624,7.218
20090304,359.9,622713000,1389575,51108019,3664454,7.17
20090305,362.16,704844000,1702419,51437004,3663938,7.123
20090306,365.18,637856000,1870915,51864966,3688582,7.112
20090309,378.73,645157000,1743693,53775041,3815334,7.095
20090310,377.92,756404000,1920734,53685780,3800817,7.08
20090311,385.69,783250000,1778383,54797555,3876880,7.075
20090312,386.59,810825000,1618187,54940100,3880472,7.063
20090313,389.27,883716000,1700955,55382867,3903249,7.048
20090316,387.77,663939000,1523009,55207365,3879363,7.027
20090317,394.66,654321000,1482226,56253612,3916548,6.962
20090318,398.6,725318000,1820923,56854424,3933460,6.918
20090319,393.94,807123000,1553706,56191393,3840915,6.835
20090320,400.71,694608000,1384989,57189856,3899707,6.819
20090323,409.23,627948000,1489859,58400975,3973967,6.805
20090324,412.39,596406900,1614865,58848163,4017121,6.826
20090325,419.29,682219700,1656515,59813568,4076175,6.815
20090326,427.27,652273500,1989523,60962305,4137232,6.787
20090327,421.24,792309900,2140256,60145856,4089799,6.8
20090330,412.01,602087600,1590976,58813873,3993902,6.791
20090331,421.44,647406800,1735152,60255999,4084047,6.778
20090401,430.97,654447900,1863778,61616801,4193419,6.806
20090403,439.16,672773900,1941185,62789560,4275176,6.809
20090406,447.94,732288500,2329251,64064421,4330903,6.76
20090407,458.57,719623600,2830375,65811029,4445616,6.755
20090408,460.83,794758800,2615646,66163248,4479353,6.77
20090409,481.45,917302100,2948041,69176270,4699088,6.793
20090410,493.26,917536400,3220490,71031181,4809950,6.772
20090413,507.23,923669000,3519650,73080134,4887471,6.688
20090414,508.68,1106005600,4010360,73431761,4836826,6.587
20090415,502.2,1075955000,3946829,72594269,4763557,6.562
20090416,497.52,881776200,3368338,71965974,4712834,6.549
20090417,483.8,901348400,2965994,70277317,4551741,6.477
20090420,491.94,793098600,2263654,71406224,4586715,6.423
20090421,497.19,800309000,2394254,72204522,4676372,6.477
20090422,509.9,935897200,3004641,74053478,4759863,6.428
20090423,514.09,861108800,2948739,74734812,4828610,6.461
20090424,507.5,867520700,2905177,73757892,4756803,6.449
20090427,505.97,770937800,2777897,73553758,4691746,6.379
20090428,479.37,977880600,3160869,69898004,4478710,6.407
20090429,494.47,755655400,2740970,72100568,4635640,6.429
20090430,500.98,668331500,2629956,73246022,4712967,6.434
20090504,507.01,552075500,1983089,74000632,4745030,6.412
20090506,510.02,669879800,2306040,74420913,4724321,6.348
20090507,513.95,727216200,2526655,75024682,4806912,6.407
20090508,517.83,803729200,2540218,75613178,4839095,6.4
20090511,523.91,776552000,2513057,76526395,4841165,6.326
20090512,526.18,929314200,3081633,76956582,4852226,6.305
20090513,535.95,1004448400,3327626,78388919,4955601,6.322
20090514,536.78,990774200,3127816,78510583,4925559,6.274
20090515,543.54,1188167800,3924560,79673469,4971995,6.24
20090518,545.01,1087564800,3057659,79909128,5008140,6.267
20090519,553.77,988766400,3313206,81802481,4952342,6.054
20090520,562.57,1279570400,4221475,83173349,5252552,6.315
20090521,559.15,1199803900,3939038,82995833,5225292,6.296
20090522,554.09,1167341800,3720236,82363456,5253194,6.378
20090525,542.08,1533941100,3608069,80625123,5174096,6.417
20090526,536.54,1113040700,3232492,79887546,5161889,6.461
20090527,524.33,1286860100,3213663,78109644,5075861,6.498
20090528,521.11,1043778300,2726071,77826299,5067427,6.511
20090529,528.8,919809700,2320328,78994503,5200478,6.583
20090601,539.56,757135600,2245576,80622408,5298583,6.572
20090602,538.69,883329900,2651586,80530657,5303930,6.586
20090603,541.25,1044901700,2505527,81175448,5251441,6.469
20090604,528,933099000,2456577,79218889,5099303,6.437
20090605,529.11,1240368600,2381617,79486042,5126953,6.45
20090608,529.11,1018837600,2258041,79456320,5081089,6.395
20090609,517.96,1158813200,2745605,77937520,4971700,6.379
20090610,520.36,1002200500,2343876,78351287,5015332,6.401
20090611,520.6,900435200,2196680,78420210,5048518,6.438
20090612,524.26,823206900,2074449,78994520,5063565,6.41
20090615,519.63,822747000,1847873,78394895,5036623,6.425
20090616,520.93,885047300,1951109,78278715,5041356,6.44
20090617,517.37,964703000,2244182,77773192,5006718,6.438
20090618,513.22,742619000,1895838,77078413,4999101,6.486
20090619,510.27,1060091300,1894529,76657773,4960037,6.47
20090622,513.13,803510700,1647912,77160815,4966958,6.437
20090623,498.03,854026000,1855259,74841881,4796503,6.409
20090624,495,851687400,1852785,74487759,4766249,6.399
20090625,504.03,790735200,1775078,75778936,4856603,6.409
20090626,503.34,929565100,1945847,75728934,4854693,6.411
20090629,491.64,712774000,1607575,74037653,4713892,6.367
20090630,485.15,931848200,2045953,73129992,4659195,6.371
20090701,491.17,716239700,1670845,74079509,4704167,6.35
20090702,496,675560600,1686970,74908584,4761756,6.357
20090703,501.82,700424200,1734708,75857095,4804469,6.334
20090706,505.42,634072700,1909559,76410697,4810929,6.296
20090707,508.76,932688100,2156727,76893810,4858920,6.319
20090708,505.69,724046600,2192369,76527291,4808728,6.284
20090709,502.8,689787000,2146958,76047683,4826858,6.347
20090710,495.27,743650100,2216821,74952668,4726391,6.306
20090713,476.05,744743900,1984248,72196575,4513785,6.252
20090714,476.25,670079400,1811481,72605739,4573398,6.299
20090715,486.67,777153400,1829648,74264602,4682416,6.305
20090716,482.28,733630600,2011323,73075151,4614763,6.315
20090720,493.62,629903000,1811690,74888491,4770135,6.37
20090721,495.91,715821800,2101622,75433514,4805132,6.37
20090722,497.77,812875900,2226978,75775955,4812740,6.351
20090723,497.89,791009800,2126881,75800370,4824599,6.365
20090724,500.02,788892100,1881679,76181722,4882733,6.409
20090727,504.65,722179800,2014651,76874456,4954802,6.445
20090728,504.16,812303900,2284503,76919043,4965236,6.455
20090729,501.57,911395100,2299445,76579482,4942209,6.454
20090730,502.9,814029300,2014134,77410029,4947443,6.391
20090731,504.35,793612500,2026896,77673648,4981216,6.413
20090803,510.56,696388900,2062485,77507689,4942570,6.377
20090804,508.72,706462500,2339725,77189936,4894057,6.34
20090805,508.99,710270300,2166701,77290471,4909282,6.352
20090806,509.26,749698900,2022245,77371551,4898555,6.331
20090807,512.7,773953900,2034262,77925679,4911955,6.303
20090810,516.7,759828200,2127209,78584897,4949173,6.298
20090811,519.52,873231600,2288168,79011033,4989565,6.315
20090812,522.62,804134300,2256943,79536881,5028957,6.323
20090813,531.71,989430200,3195805,80954742,5014082,6.194
20090814,531.12,886908100,2681872,80866827,5017709,6.205
20090817,517.83,758391200,2556521,78819396,4870215,6.179
20090818,511.53,929777300,2697620,77826921,4822130,6.196
20090819,510.2,784841800,2571058,77660312,4796016,6.176
20090820,516.77,837745700,2824730,78739455,4875461,6.192
20090821,512.14,731176400,2531009,78080860,4828035,6.183
20090824,511.36,835946200,2648691,78039952,4844137,6.207
20090825,510.69,848806800,3052139,77987529,4880885,6.259
20090826,516.96,817293800,2715316,79010057,4975495,6.297
20090827,513.6,837413300,2713485,78496755,4926241,6.276
20090828,520.19,794644000,2596710,79787142,5027080,6.301
20090831,514.7,991865700,2787420,79577375,5071949,6.374
20090901,516.27,869972800,2761955,79766539,5068278,6.354
20090902,517.73,811820800,2763676,80015771,5060096,6.324
20090903,516.95,851471500,2609425,79935858,5078124,6.353
20090904,518.82,844007300,2345220,80253698,5151420,6.419
20090907,525.61,744811900,2433681,81307557,5219265,6.419
20090908,526.85,969332400,2925509,81502341,5217127,6.401
20090909,520.2,1193531100,2791586,80536676,5178813,6.43
20090910,525.01,888943200,2184322,81282592,5245956,6.454
20090911,528.26,864259100,2677395,81794924,5327020,6.513
20090914,526.88,881749200,2171037,81607558,5311068,6.508
20090915,531.58,708948200,2569029,82412351,5327555,6.465
20090916,531.56,808242300,2679674,82453176,5323735,6.457
20090917,528.13,833950600,2754636,81919590,5321096,6.496
20090918,531.53,733463000,2470219,82489676,5402544,6.549
